valid,epoch,epoch_utc,lat_deg,lon_deg,alt_m,air_temp_degC,humdity_percent,humidity_sensor_temp_degC,pres_mb,module_error,rs41_rh_percent,wv_mixing_ratio_ppmv
[bool],[epoch],[iso8601],[deg],[deg],[m],[C],[%],[C],[mb],[#],[%],[ppmv]
True,1786655665,2026-08-13T21:14:25Z,,,,25.0700,31.7200,30.2300,768.0200,0,42.8834,18095.2852
True,1786655666,2026-08-13T21:14:26Z,,,,25.0700,31.7200,30.2500,768.0400,0,42.9326,18115.9315
True,1786655667,2026-08-13T21:14:27Z,,,,25.0700,31.7000,30.2500,768.0000,0,42.9055,18105.2623
True,1786655668,2026-08-13T21:14:28Z,,,,25.0700,31.7100,30.2500,767.9400,0,42.9190,18112.5178
True,1786655669,2026-08-13T21:14:29Z,,,,25.0700,31.6400,30.2500,767.9000,0,42.8243,18072.7702
True,1786655670,2026-08-13T21:14:30Z,,,,25.0700,31.6900,30.2500,768.0800,0,42.8920,18097.5282
True,1786655671,2026-08-13T21:14:31Z,,,,25.0900,31.7000,30.2600,767.9400,0,42.8790,18117.2682
True,1786655672,2026-08-13T21:14:32Z,,,,25.0900,31.7000,30.2600,768.0200,0,42.8790,18115.3469
True,1786655673,2026-08-13T21:14:33Z,,,,25.0900,31.7000,30.2600,767.9600,0,42.8790,18116.7879
True,1786655674,2026-08-13T21:14:34Z,,,,25.0900,31.6700,30.2600,767.9600,0,42.8384,18099.3323
True,1786655675,2026-08-13T21:14:35Z,,,,25.0900,31.7100,30.2600,767.9600,0,42.8925,18122.6065
True,1786655676,2026-08-13T21:14:36Z,,,,25.0900,31.6900,30.2600,767.8400,0,42.8654,18113.8510
True,1786655677,2026-08-13T21:14:37Z,,,,25.0900,31.6900,30.2600,768.0400,0,42.8654,18109.0487
True,1786655678,2026-08-13T21:14:38Z,,,,25.1000,31.6700,30.2700,767.9600,0,42.8374,18109.8929
True,1786655679,2026-08-13T21:14:39Z,,,,25.1000,31.7300,30.2500,767.9600,0,42.8694,18123.6682
True,1786655680,2026-08-13T21:14:40Z,,,,25.1000,31.6900,30.2500,767.8600,0,42.8154,18102.8072
True,1786655681,2026-08-13T21:14:41Z,,,,25.1000,31.7000,30.2600,768.0200,0,42.8534,18115.3469
True,1786655682,2026-08-13T21:14:42Z,,,,25.1000,31.6900,30.2600,767.9800,0,42.8399,18110.4891
True,1786655683,2026-08-13T21:14:43Z,,,,25.1100,31.6700,30.2600,767.9000,0,42.7874,18100.7721
True,1786655684,2026-08-13T21:14:44Z,,,,25.1000,31.7000,30.2700,768.0000,0,42.8780,18126.3976
True,1786655685,2026-08-13T21:14:45Z,,,,25.1100,31.6800,30.2700,767.9600,0,42.8254,18115.7148
True,1786655686,2026-08-13T21:14:46Z,,,,25.1100,31.7000,30.2600,767.9000,0,42.8279,18118.2291
True,1786655687,2026-08-13T21:14:47Z,,,,25.1100,31.7000,30.2600,767.9600,0,42.8279,18116.7879
True,1786655688,2026-08-13T21:14:48Z,,,,25.1100,31.7000,30.2600,768.0000,0,42.8279,18115.8272
True,1786655689,2026-08-13T21:14:49Z,,,,25.1100,31.6500,30.2600,767.9000,0,42.7604,18089.1345
True,1786655690,2026-08-13T21:14:50Z,,,,25.1200,31.6800,30.2700,767.8800,0,42.7999,18117.6363
True,1786655691,2026-08-13T21:14:51Z,,,,25.1100,31.6900,30.2700,767.8600,0,42.8389,18123.9396
True,1786655692,2026-08-13T21:14:52Z,,,,25.1200,31.7000,30.2700,767.9600,0,42.8269,18127.3588
True,1786655693,2026-08-13T21:14:53Z,,,,25.1200,31.6700,30.2700,767.9200,0,42.7864,18110.8533
True,1786655694,2026-08-13T21:14:54Z,,,,25.1200,31.6700,30.2700,767.9600,0,42.7864,18109.8929
True,1786655695,2026-08-13T21:14:55Z,,,,25.1200,31.7000,30.2800,767.8600,0,42.8515,18140.3402
True,1786655696,2026-08-13T21:14:56Z,,,,25.1200,31.6500,30.2700,767.9000,0,42.7594,18099.6890
True,1786655697,2026-08-13T21:14:57Z,,,,25.1200,31.6700,30.2700,768.0600,0,42.7864,18107.4923
True,1786655698,2026-08-13T21:14:58Z,,,,25.1200,31.6500,30.2800,767.9400,0,42.7839,18109.2886
True,1786655699,2026-08-13T21:14:59Z,,,,25.1200,31.6900,30.2800,768.0200,0,42.8380,18130.6675
True,1786655700,2026-08-13T21:15:00Z,,,,25.1200,31.6700,30.2800,767.8400,0,42.8109,18123.3422
True,1786655701,2026-08-13T21:15:01Z,,,,25.1200,31.6800,30.2800,768.0200,0,42.8244,18124.8426
True,1786655702,2026-08-13T21:15:02Z,,,,25.1200,31.6500,30.2800,768.0200,0,42.7839,18107.3681
True,1786655703,2026-08-13T21:15:03Z,,,,25.1200,31.6700,30.2800,767.9800,0,42.8109,18119.9785
True,1786655704,2026-08-13T21:15:04Z,,,,25.1200,31.6400,30.2900,768.0000,0,42.7949,18112.5839
True,1786655705,2026-08-13T21:15:05Z,,,,25.1200,31.6500,30.2700,768.0600,0,42.7594,18095.8503
True,1786655706,2026-08-13T21:15:06Z,,,,25.1200,31.7000,30.2700,767.8400,0,42.8269,18130.2432
True,1786655707,2026-08-13T21:15:07Z,,,,25.1200,31.6500,30.2800,768.0400,0,42.7839,18106.8881
True,1786655708,2026-08-13T21:15:08Z,,,,25.1200,31.6700,30.2800,767.8400,0,42.8109,18123.3422
True,1786655709,2026-08-13T21:15:09Z,,,,25.1200,31.6900,30.2800,767.9400,0,42.8380,18132.5905
True,1786655710,2026-08-13T21:15:10Z,,,,25.1200,31.6200,30.2800,768.0600,0,42.7433,18088.9351
True,1786655711,2026-08-13T21:15:11Z,,,,25.1200,31.6500,30.2800,767.9800,0,42.7839,18108.3283
True,1786655712,2026-08-13T21:15:12Z,,,,25.1200,31.6700,30.2700,767.8600,0,42.7864,18112.2941
True,1786655713,2026-08-13T21:15:13Z,,,,25.1200,31.6900,30.2700,767.8400,0,42.8134,18124.4202
True,1786655714,2026-08-13T21:15:14Z,,,,25.1200,31.7000,30.2800,768.0600,0,42.8515,18135.5309
True,1786655715,2026-08-13T21:15:15Z,,,,25.1200,31.6400,30.2700,767.9400,0,42.7459,18092.9073
True,1786655716,2026-08-13T21:15:16Z,,,,25.1200,31.6700,30.2800,767.9600,0,42.8109,18120.4590
True,1786655717,2026-08-13T21:15:17Z,,,,25.1200,31.6500,30.2700,767.9200,0,42.7594,18099.2091
True,1786655718,2026-08-13T21:15:18Z,,,,25.1200,31.6700,30.2700,767.9400,0,42.7864,18110.3731
True,1786655719,2026-08-13T21:15:19Z,,,,25.1200,31.6700,30.2800,767.8400,0,42.8109,18123.3422
True,1786655720,2026-08-13T21:15:20Z,,,,25.1200,31.6800,30.2700,767.9400,0,42.7999,18116.1952
True,1786655721,2026-08-13T21:15:21Z,,,,25.1200,31.6400,30.2800,768.0800,0,42.7704,18100.1038
True,1786655722,2026-08-13T21:15:22Z,,,,25.1200,31.7000,30.2800,767.9000,0,42.8515,18139.3782
True,1786655723,2026-08-13T21:15:23Z,,,,25.1200,31.6500,30.2800,767.9400,0,42.7839,18109.2886
True,1786655724,2026-08-13T21:15:24Z,,,,25.1200,31.6700,30.2700,768.0200,0,42.7864,18108.4525
True,1786655725,2026-08-13T21:15:25Z,,,,25.1200,31.6900,30.2700,767.9600,0,42.8134,18121.5368
True,1786655726,2026-08-13T21:15:26Z,,,,25.1200,31.7000,30.2800,768.0200,0,42.8515,18136.4926
True,1786655727,2026-08-13T21:15:27Z,,,,25.1200,31.6700,30.2800,767.9000,0,42.8109,18121.9005
True,1786655728,2026-08-13T21:15:28Z,,,,25.1200,31.6500,30.2800,767.9000,0,42.7839,18110.2490
True,1786655729,2026-08-13T21:15:29Z,,,,25.1200,31.6400,30.2800,767.8600,0,42.7704,18105.3836
True,1786655730,2026-08-13T21:15:30Z,,,,25.1200,31.6700,30.2900,767.9400,0,42.8355,18131.5113
True,1786655731,2026-08-13T21:15:31Z,,,,25.1200,31.6800,30.2800,767.9600,0,42.8244,18126.2843
True,1786655732,2026-08-13T21:15:32Z,,,,25.1200,31.6700,30.2700,767.9600,0,42.7864,18109.8929
True,1786655733,2026-08-13T21:15:33Z,,,,25.1200,31.6500,30.2800,767.9600,0,42.7839,18108.8084
True,1786655734,2026-08-13T21:15:34Z,,,,25.1100,31.6500,30.2800,767.9600,0,42.8094,18108.8084
True,1786655735,2026-08-13T21:15:35Z,,,,25.1200,31.6500,30.2900,767.9200,0,42.8084,18120.3340
True,1786655736,2026-08-13T21:15:36Z,,,,25.1100,31.6400,30.2900,767.9400,0,42.8204,18114.0247
True,1786655737,2026-08-13T21:15:37Z,,,,25.1200,31.6200,30.2900,768.0000,0,42.7678,18100.9275
True,1786655738,2026-08-13T21:15:38Z,,,,25.1100,31.6800,30.2700,768.0600,0,42.8254,18113.3134
True,1786655739,2026-08-13T21:15:39Z,,,,25.1100,31.7000,30.2800,768.0200,0,42.8770,18136.4926
True,1786655740,2026-08-13T21:15:40Z,,,,25.1100,31.6500,30.2800,768.0200,0,42.8094,18107.3681
True,1786655741,2026-08-13T21:15:41Z,,,,25.1100,31.6200,30.2800,767.9600,0,42.7688,18091.3332
True,1786655742,2026-08-13T21:15:42Z,,,,25.1100,31.6500,30.2900,768.0400,0,42.8339,18117.4515
True,1786655743,2026-08-13T21:15:43Z,,,,25.1100,31.6400,30.2900,767.9600,0,42.8204,18113.5444
True,1786655744,2026-08-13T21:15:44Z,,,,25.1100,31.6400,30.2900,768.0400,0,42.8204,18111.6235
True,1786655745,2026-08-13T21:15:45Z,,,,25.1100,31.6300,30.2900,767.9400,0,42.8069,18108.1960
True,1786655746,2026-08-13T21:15:46Z,,,,25.1000,31.6900,30.2800,768.0000,0,42.8890,18131.1482
True,1786655747,2026-08-13T21:15:47Z,,,,25.1000,31.6400,30.2900,767.9800,0,42.8459,18113.0642
True,1786655748,2026-08-13T21:15:48Z,,,,25.1000,31.6400,30.2900,767.9600,0,42.8459,18113.5444
True,1786655749,2026-08-13T21:15:49Z,,,,25.1000,31.6100,30.2900,767.8800,0,42.8053,18097.9784
True,1786655750,2026-08-13T21:15:50Z,,,,25.1000,31.6700,30.2800,767.8400,0,42.8620,18123.3422
True,1786655751,2026-08-13T21:15:51Z,,,,25.1000,31.6400,30.2800,768.0200,0,42.8214,18101.5434
True,1786655752,2026-08-13T21:15:52Z,,,,25.1000,31.6100,30.2900,767.9600,0,42.8053,18096.0590
True,1786655753,2026-08-13T21:15:53Z,,,,25.1000,31.6700,30.2900,768.1200,0,42.8865,18127.1853
True,1786655754,2026-08-13T21:15:54Z,,,,25.1000,31.6200,30.2900,767.9800,0,42.8188,18101.4075
True,1786655755,2026-08-13T21:15:55Z,,,,25.0900,31.6400,30.2900,768.1400,0,42.8714,18109.2230
True,1786655756,2026-08-13T21:15:56Z,,,,25.0900,31.6100,30.2900,768.0400,0,42.8308,18094.1400
True,1786655757,2026-08-13T21:15:57Z,,,,25.0900,31.6300,30.2800,768.0800,0,42.8333,18094.2796
True,1786655758,2026-08-13T21:15:58Z,,,,25.0900,31.6500,30.2800,767.8400,0,42.8604,18111.6898
True,1786655759,2026-08-13T21:15:59Z,,,,25.0900,31.6100,30.2800,767.8800,0,42.8063,18087.4265
True,1786655760,2026-08-13T21:16:00Z,,,,25.0900,31.6000,30.2800,767.9600,0,42.7927,18079.6833
True,1786655761,2026-08-13T21:16:01Z,,,,25.0900,31.6000,30.2900,767.9600,0,42.8172,18090.2306
True,1786655762,2026-08-13T21:16:02Z,,,,25.0900,31.6200,30.2900,767.9600,0,42.8443,18101.8874
True,1786655763,2026-08-13T21:16:03Z,,,,25.0900,31.5900,30.2900,768.0200,0,42.8037,18082.9640
True,1786655764,2026-08-13T21:16:04Z,,,,25.0900,31.6400,30.2900,767.9000,0,42.8714,18114.9854
True,1786655765,2026-08-13T21:16:05Z,,,,25.0900,31.6200,30.2900,768.0200,0,42.8443,18100.4476
True,1786655766,2026-08-13T21:16:06Z,,,,25.0900,31.6000,30.2900,767.8400,0,42.8172,18093.1090
True,1786655767,2026-08-13T21:16:07Z,,,,25.0700,31.6300,30.2900,767.9600,0,42.9090,18107.7159
True,1786655768,2026-08-13T21:16:08Z,,,,25.0900,31.5900,30.2900,768.0200,0,42.8037,18082.9640
True,1786655769,2026-08-13T21:16:09Z,,,,25.0700,31.6200,30.2800,768.0400,0,42.8709,18089.4147
True,1786655770,2026-08-13T21:16:10Z,,,,25.0900,31.6000,30.2900,767.9000,0,42.8172,18091.6697
True,1786655771,2026-08-13T21:16:11Z,,,,25.0900,31.6100,30.2900,767.8400,0,42.8308,18098.9383
True,1786655772,2026-08-13T21:16:12Z,,,,25.0700,31.6200,30.2900,767.9800,0,42.8954,18101.4075
True,1786655773,2026-08-13T21:16:13Z,,,,25.0700,31.6200,30.2900,767.9000,0,42.8954,18103.3274
True,1786655774,2026-08-13T21:16:14Z,,,,25.0700,31.6200,30.2900,767.9200,0,42.8954,18102.8474
True,1786655775,2026-08-13T21:16:15Z,,,,25.0900,31.6000,30.2900,767.9000,0,42.8172,18091.6697
True,1786655776,2026-08-13T21:16:16Z,,,,25.0700,31.6400,30.2800,768.1000,0,42.8980,18099.6240
True,1786655777,2026-08-13T21:16:17Z,,,,25.0900,31.6100,30.2900,768.0200,0,42.8308,18094.6197
True,1786655778,2026-08-13T21:16:18Z,,,,25.0700,31.6200,30.2800,768.1000,0,42.8709,18087.9760
True,1786655779,2026-08-13T21:16:19Z,,,,25.0700,31.6000,30.2900,767.8800,0,42.8683,18092.1494
True,1786655780,2026-08-13T21:16:20Z,,,,25.0900,31.6100,30.2900,768.0200,0,42.8308,18094.6197
True,1786655781,2026-08-13T21:16:21Z,,,,25.0700,31.6400,30.2800,768.0800,0,42.8980,18100.1038
True,1786655782,2026-08-13T21:16:22Z,,,,25.0900,31.6200,30.2900,768.1000,0,42.8443,18098.5283
True,1786655783,2026-08-13T21:16:23Z,,,,25.0700,31.6100,30.2700,767.8200,0,42.8328,18078.3182
True,1786655784,2026-08-13T21:16:24Z,,,,25.0700,31.6300,30.2800,768.0200,0,42.8844,18095.7188
True,1786655785,2026-08-13T21:16:25Z,,,,25.0700,31.6200,30.2800,768.0400,0,42.8709,18089.4147
True,1786655786,2026-08-13T21:16:26Z,,,,25.0700,31.6300,30.2800,768.0200,0,42.8844,18095.7188
True,1786655787,2026-08-13T21:16:27Z,,,,25.0700,31.6100,30.2900,768.1400,0,42.8819,18091.7418
True,1786655788,2026-08-13T21:16:28Z,,,,25.0700,31.6400,30.2800,768.0200,0,42.8980,18101.5434
True,1786655789,2026-08-13T21:16:29Z,,,,25.0700,31.6100,30.2900,768.0200,0,42.8819,18094.6197
True,1786655790,2026-08-13T21:16:30Z,,,,25.0700,31.6100,30.2800,768.0800,0,42.8573,18082.6315
True,1786655791,2026-08-13T21:16:31Z,,,,25.0700,31.6000,30.2800,768.0000,0,42.8437,18078.7246
True,1786655792,2026-08-13T21:16:32Z,,,,25.0700,31.6200,30.2900,767.9600,0,42.8954,18101.8874
True,1786655793,2026-08-13T21:16:33Z,,,,25.0700,31.6100,30.2900,768.1200,0,42.8819,18092.2214
True,1786655794,2026-08-13T21:16:34Z,,,,25.0700,31.6200,30.2900,767.8800,0,42.8954,18103.8075
True,1786655795,2026-08-13T21:16:35Z,,,,25.0700,31.6000,30.2800,768.0400,0,42.8437,18077.7661
True,1786655796,2026-08-13T21:16:36Z,,,,25.0700,31.6100,30.2900,767.8800,0,42.8819,18097.9784
True,1786655797,2026-08-13T21:16:37Z,,,,25.0700,31.6100,30.2900,767.9000,0,42.8819,18097.4985
True,1786655798,2026-08-13T21:16:38Z,,,,25.0700,31.6000,30.2900,768.0200,0,42.8683,18088.7918
True,1786655799,2026-08-13T21:16:39Z,,,,25.0700,31.6000,30.2900,768.0400,0,42.8683,18088.3123
True,1786655800,2026-08-13T21:16:40Z,,,,25.0700,31.5700,30.2900,768.0000,0,42.8276,18071.7877
True,1786655801,2026-08-13T21:16:41Z,,,,25.0700,31.5700,30.2900,767.9400,0,42.8276,18073.2252
True,1786655802,2026-08-13T21:16:42Z,,,,25.0700,31.6000,30.2900,767.9400,0,42.8683,18090.7103
True,1786655803,2026-08-13T21:16:43Z,,,,25.0700,31.5700,30.2900,767.9600,0,42.8276,18072.7460
True,1786655804,2026-08-13T21:16:44Z,40.00,-105.00,1620.30,25.0700,31.5900,30.2900,768.0200,0,42.8547,18082.9640
True,1786655805,2026-08-13T21:16:45Z,,,,25.0600,31.6000,30.2900,767.9200,0,42.8938,18091.1900
True,1786655806,2026-08-13T21:16:46Z,,,,25.0700,31.5700,30.2900,767.9800,0,42.8276,18072.2668
True,1786655807,2026-08-13T21:16:47Z,,,,25.0600,31.6300,30.2800,768.0200,0,42.9100,18095.7188
True,1786655808,2026-08-13T21:16:48Z,,,,25.0700,31.5700,30.2900,768.0200,0,42.8276,18071.3086
True,1786655809,2026-08-13T21:16:49Z,,,,25.0600,31.6100,30.2900,767.9600,0,42.9074,18096.0590
True,1786655810,2026-08-13T21:16:50Z,,,,25.0600,31.6200,30.2900,768.0200,0,42.9210,18100.4476
True,1786655811,2026-08-13T21:16:51Z,,,,25.0600,31.6100,30.2900,767.9000,0,42.9074,18097.4985
True,1786655812,2026-08-13T21:16:52Z,,,,25.0600,31.6000,30.2900,768.0200,0,42.8938,18088.7918
True,1786655813,2026-08-13T21:16:53Z,,,,25.0600,31.5700,30.2900,768.0800,0,42.8531,18069.8714
True,1786655814,2026-08-13T21:16:54Z,,,,25.0600,31.6200,30.2900,767.9200,0,42.9210,18102.8474
True,1786655815,2026-08-13T21:16:55Z,,,,25.0600,31.5900,30.2900,767.9000,0,42.8803,18085.8409
True,1786655816,2026-08-13T21:16:56Z,,,,25.0600,31.6100,30.2900,767.8800,0,42.9074,18097.9784
True,1786655817,2026-08-13T21:16:57Z,,,,25.0600,31.5700,30.2900,767.9800,0,42.8531,18072.2668
True,1786655818,2026-08-13T21:16:58Z,,,,25.0600,31.5600,30.2900,768.0200,0,42.8395,18065.4810
True,1786655819,2026-08-13T21:16:59Z,,,,25.0600,31.6100,30.2900,767.9000,0,42.9074,18097.4985
True,1786655820,2026-08-13T21:17:00Z,,,,25.0600,31.6000,30.2900,768.0400,0,42.8938,18088.3123
True,1786655821,2026-08-13T21:17:01Z,,,,25.0600,31.5900,30.2900,767.9800,0,42.8803,18083.9229
True,1786655822,2026-08-13T21:17:02Z,,,,25.0600,31.5600,30.2900,767.8400,0,42.8395,18069.7925
True,1786655823,2026-08-13T21:17:03Z,,,,25.0600,31.6100,30.2900,767.9800,0,42.9074,18095.5792
True,1786655824,2026-08-13T21:17:04Z,,,,25.0600,31.6100,30.2900,768.0400,0,42.9074,18094.1400
True,1786655825,2026-08-13T21:17:05Z,,,,25.0600,31.5900,30.2900,768.0200,0,42.8803,18082.9640
True,1786655826,2026-08-13T21:17:06Z,,,,25.0600,31.6000,30.2900,768.0000,0,42.8938,18089.2714
True,1786655827,2026-08-13T21:17:07Z,,,,25.0600,31.5700,30.2900,768.0400,0,42.8531,18070.8295
True,1786655828,2026-08-13T21:17:08Z,,,,25.0600,31.5900,30.2900,768.0200,0,42.8803,18082.9640
True,1786655829,2026-08-13T21:17:09Z,,,,25.0600,31.5600,30.2900,767.9800,0,42.8395,18066.4389
True,1786655830,2026-08-13T21:17:10Z,,,,25.0600,31.6300,30.2800,767.9000,0,42.9100,18098.5978
True,1786655831,2026-08-13T21:17:11Z,,,,25.0600,31.5600,30.2900,768.0000,0,42.8395,18065.9599
True,1786655832,2026-08-13T21:17:12Z,,,,25.0600,31.6000,30.2900,767.9600,0,42.8938,18090.2306
True,1786655833,2026-08-13T21:17:13Z,,,,25.0600,31.6200,30.2900,767.9000,0,42.9210,18103.3274
True,1786655834,2026-08-13T21:17:14Z,,,,25.0600,31.5900,30.2900,768.0200,0,42.8803,18082.9640
True,1786655835,2026-08-13T21:17:15Z,,,,25.0600,31.5700,30.2900,768.0200,0,42.8531,18071.3086
True,1786655836,2026-08-13T21:17:16Z,,,,25.0600,31.5900,30.2900,767.9400,0,42.8803,18084.8819
True,1786655837,2026-08-13T21:17:17Z,,,,25.0600,31.6100,30.2900,768.0200,0,42.9074,18094.6197
True,1786655838,2026-08-13T21:17:18Z,,,,25.0600,31.6100,30.2900,768.0000,0,42.9074,18095.0994
True,1786655839,2026-08-13T21:17:19Z,,,,25.0600,31.5900,30.2900,767.9600,0,42.8803,18084.4024
True,1786655840,2026-08-13T21:17:20Z,,,,25.0600,31.6100,30.2900,768.0000,0,42.9074,18095.0994
True,1786655841,2026-08-13T21:17:21Z,,,,25.0600,31.5900,30.2900,767.9800,0,42.8803,18083.9229
True,1786655842,2026-08-13T21:17:22Z,,,,25.0600,31.5600,30.2900,768.0800,0,42.8395,18064.0442
True,1786655843,2026-08-13T21:17:23Z,,,,25.0600,31.6100,30.2900,767.8400,0,42.9074,18098.9383
True,1786655844,2026-08-13T21:17:24Z,,,,25.0700,31.5700,30.2900,767.9600,0,42.8276,18072.7460
True,1786655845,2026-08-13T21:17:25Z,,,,25.0600,31.5700,30.2900,767.8400,0,42.8531,18075.6215
True,1786655846,2026-08-13T21:17:26Z,,,,25.0700,31.6100,30.2900,767.8200,0,42.8819,18099.4182
True,1786655847,2026-08-13T21:17:27Z,,,,25.0700,31.6100,30.2900,768.0200,0,42.8819,18094.6197
True,1786655848,2026-08-13T21:17:28Z,,,,25.0600,31.6000,30.2900,767.9600,0,42.8938,18090.2306
True,1786655849,2026-08-13T21:17:29Z,,,,25.0600,31.5700,30.2900,768.0000,0,42.8531,18071.7877
True,1786655850,2026-08-13T21:17:30Z,,,,25.0600,31.6100,30.2900,768.1800,0,42.9074,18090.7827
True,1786655851,2026-08-13T21:17:31Z,,,,25.0700,31.5600,30.2900,767.9200,0,42.8140,18067.8760
True,1786655852,2026-08-13T21:17:32Z,,,,25.0600,31.5700,30.2900,767.9800,0,42.8531,18072.2668
True,1786655853,2026-08-13T21:17:33Z,,,,25.0700,31.5700,30.2900,768.0200,0,42.8276,18071.3086
True,1786655854,2026-08-13T21:17:34Z,,,,25.0600,31.6100,30.2900,768.0200,0,42.9074,18094.6197
True,1786655855,2026-08-13T21:17:35Z,,,,25.0700,31.5500,30.3000,767.8600,0,42.8250,18074.0214
True,1786655856,2026-08-13T21:17:36Z,,,,25.0600,31.6000,30.2900,767.9000,0,42.8938,18091.6697
True,1786655857,2026-08-13T21:17:37Z,,,,25.0600,31.6000,30.2900,768.0600,0,42.8938,18087.8327
True,1786655858,2026-08-13T21:17:38Z,,,,25.0700,31.5500,30.2900,767.9000,0,42.8005,18062.5266
True,1786655859,2026-08-13T21:17:39Z,,,,25.0600,31.5900,30.2900,767.9200,0,42.8803,18085.3614
True,1786655860,2026-08-13T21:17:40Z,,,,25.0700,31.5500,30.3000,768.0800,0,42.8250,18068.7510
True,1786655861,2026-08-13T21:17:41Z,,,,25.0600,31.6200,30.2900,768.0200,0,42.9210,18100.4476
True,1786655862,2026-08-13T21:17:42Z,,,,25.0700,31.5500,30.3000,767.9400,0,42.8250,18072.1045
True,1786655863,2026-08-13T21:17:43Z,,,,25.0600,31.6000,30.2900,767.7800,0,42.8938,18094.5485
True,1786655864,2026-08-13T21:17:44Z,,,,25.0600,31.5700,30.2900,767.9000,0,42.8531,18074.1836
True,1786655865,2026-08-13T21:17:45Z,,,,25.0700,31.5700,30.3000,767.9000,0,42.8521,18084.7269
True,1786655866,2026-08-13T21:17:46Z,,,,25.0600,31.6100,30.2900,767.9800,0,42.9074,18095.5792
True,1786655867,2026-08-13T21:17:47Z,,,,25.0600,31.5500,30.2900,767.8200,0,42.8260,18064.4425
True,1786655868,2026-08-13T21:17:48Z,,,,25.0600,31.6200,30.2900,767.9000,0,42.9210,18103.3274
True,1786655869,2026-08-13T21:17:49Z,,,,25.0600,31.5700,30.2900,767.9400,0,42.8531,18073.2252
True,1786655870,2026-08-13T21:17:50Z,,,,25.0600,31.6200,30.2900,768.1000,0,42.9210,18098.5283
True,1786655871,2026-08-13T21:17:51Z,,,,25.0600,31.5500,30.2900,767.8800,0,42.8260,18063.0055
True,1786655872,2026-08-13T21:17:52Z,,,,25.0600,31.6100,30.2900,767.9600,0,42.9074,18096.0590
True,1786655873,2026-08-13T21:17:53Z,,,,25.0600,31.5900,30.3000,767.8600,0,42.9048,18097.3509
True,1786655874,2026-08-13T21:17:54Z,,,,25.0600,31.6000,30.3000,768.0000,0,42.9184,18099.8236
True,1786655875,2026-08-13T21:17:55Z,,,,25.0600,31.5900,30.3000,768.0400,0,42.9048,18093.0328
True,1786655876,2026-08-13T21:17:56Z,,,,25.0600,31.5700,30.2900,767.9000,0,42.8531,18074.1836
True,1786655877,2026-08-13T21:17:57Z,,,,25.0600,31.5900,30.3000,768.0400,0,42.9048,18093.0328
True,1786655878,2026-08-13T21:17:58Z,,,,25.0600,31.5900,30.2900,768.0000,0,42.8803,18083.4434
True,1786655879,2026-08-13T21:17:59Z,,,,25.0600,31.5600,30.3000,768.0200,0,42.8641,18076.0191
True,1786655880,2026-08-13T21:18:00Z,,,,25.0600,31.6000,30.2900,767.9200,0,42.8938,18091.1900
True,1786655881,2026-08-13T21:18:01Z,,,,25.0600,31.5500,30.3000,768.0400,0,42.8505,18069.7090
True,1786655882,2026-08-13T21:18:02Z,,,,25.0600,31.5700,30.3000,767.9200,0,42.8777,18084.2474
True,1786655883,2026-08-13T21:18:03Z,,,,25.0600,31.6200,30.3000,768.0400,0,42.9456,18110.5264
True,1786655884,2026-08-13T21:18:04Z,,,,25.0600,31.5600,30.3000,767.9000,0,42.8641,18078.8949
True,1786655885,2026-08-13T21:18:05Z,,,,25.0600,31.5900,30.2900,768.0400,0,42.8803,18082.4846
True,1786655886,2026-08-13T21:18:06Z,,,,25.0600,31.6000,30.3000,768.0800,0,42.9184,18097.9043
True,1786655887,2026-08-13T21:18:07Z,,,,25.0600,31.6200,30.2900,767.9800,0,42.9210,18101.4075
True,1786655888,2026-08-13T21:18:08Z,,,,25.0700,31.6100,30.2900,767.9000,0,42.8819,18097.4985
True,1786655889,2026-08-13T21:18:09Z,,,,25.0600,31.6000,30.2900,767.9600,0,42.8938,18090.2306
True,1786655890,2026-08-13T21:18:10Z,,,,25.0600,31.6200,30.2900,767.9400,0,42.9210,18102.3674
True,1786655891,2026-08-13T21:18:11Z,,,,25.0600,31.5900,30.3000,767.8800,0,42.9048,18096.8710
True,1786655892,2026-08-13T21:18:12Z,,,,25.0600,31.6100,30.2900,767.9000,0,42.9074,18097.4985
True,1786655893,2026-08-13T21:18:13Z,,,,25.0600,31.6000,30.2900,768.0000,0,42.8938,18089.2714
True,1786655894,2026-08-13T21:18:14Z,,,,25.0600,31.6100,30.2900,768.0400,0,42.9074,18094.1400
True,1786655895,2026-08-13T21:18:15Z,,,,25.0700,31.5600,30.3000,767.9600,0,42.8386,18077.4569
True,1786655896,2026-08-13T21:18:16Z,,,,25.0600,31.5600,30.2900,768.0800,0,42.8395,18064.0442
True,1786655897,2026-08-13T21:18:17Z,,,,25.0600,31.5700,30.2900,768.0800,0,42.8531,18069.8714
True,1786655898,2026-08-13T21:18:18Z,,,,25.0700,31.5600,30.3000,767.9800,0,42.8386,18076.9776
True,1786655899,2026-08-13T21:18:19Z,,,,25.0600,31.5900,30.2900,767.9400,0,42.8803,18084.8819
