epoch,epoch_utc,lat_deg,lon_deg,alt_m,pump1_I_mA,pump2_I_mA,pha_I_mA,pha_12V_V,pha_3V3_V,cpu_V_V,input_V_V,flow_SLPM,pump1_PWM,pump2_PWM,pump1_T_degC,pump2_T_degC,laser_T_degC,pcb_T_degC,inlet_T_degC,hg_275,hg_300,hg_325,hg_350,hg_375,hg_400,hg_450,hg_500,hg_550,hg_600,hg_650,hg_700,hg_750,hg_800,hg_900,hg_1000,lg_1200,lg_1400,lg_1600,lg_1800,lg_2000,lg_2500,lg_3000,lg_3500,lg_4000,lg_6000,lg_8000,lg_10000,lg_13000,lg_16000,lg_24000,lg_24000_1
[epoch],[iso8601],[deg],[deg],[m],[mA],[mA],[mA],[V],[V],[V],[V],[SLPM],[#],[#],[C],[C],[C],[C],[C],[diam >nm],[diam >nm],[diam >nm],[diam >nm],[diam >nm],[diam >nm],[diam >nm],[diam >nm],[diam >nm],[diam >nm],[diam >nm],[diam >nm],[diam >nm],[diam >nm],[diam >nm],[diam >nm],[diam >nm],[diam >nm],[diam >nm],[diam >nm],[diam >nm],[diam >nm],[diam >nm],[diam >nm],[diam >nm],[diam >nm],[diam >nm],[diam >nm],[diam >nm],[diam >nm],[diam >nm],[diam >nm]
1786630452,2026-08-13T14:14:12Z,,,,322.0000,285.0000,486.0000,11.7400,3.2460,3.2990,15.1050,10.0510,149.0000,147.0000,27.8500,26.8500,25.8500,29.8500,24.8500,6425.0000,1.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786630456,2026-08-13T14:14:16Z,,,,322.0000,285.0000,486.0000,11.7350,3.2470,3.3020,15.1000,10.0510,149.0000,147.0000,27.8500,27.8500,24.8500,29.8500,23.8500,6425.0000,2.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786630460,2026-08-13T14:14:20Z,,,,329.0000,293.0000,486.0000,11.7400,3.2470,3.2990,15.1050,10.0220,150.0000,147.0000,27.8500,27.8500,25.8500,29.8500,24.8500,6425.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786630465,2026-08-13T14:14:25Z,,,,322.0000,293.0000,486.0000,11.7350,3.2470,3.3000,15.1160,9.9670,150.0000,147.0000,27.8500,27.8500,24.8500,29.8500,24.8500,6425.0000,3.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786630469,2026-08-13T14:14:29Z,,,,315.0000,271.0000,486.0000,11.7300,3.2490,3.3000,15.1050,10.0630,148.0000,146.0000,27.8500,27.8500,24.8500,29.8500,24.8500,6425.0000,2.0000,2.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786630474,2026-08-13T14:14:34Z,,,,336.0000,293.0000,486.0000,11.7300,3.2470,3.2970,15.1110,9.9700,150.0000,148.0000,27.8500,27.8500,24.8500,29.8500,24.8500,6425.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786630479,2026-08-13T14:14:39Z,,,,307.0000,293.0000,486.0000,11.7350,3.2460,3.2970,15.1000,9.9960,150.0000,146.0000,27.8500,27.8500,24.8500,29.8500,24.8500,6425.0000,2.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786630483,2026-08-13T14:14:43Z,,,,329.0000,293.0000,486.0000,11.7400,3.2470,3.2970,15.1160,10.0120,150.0000,147.0000,27.8500,27.8500,24.8500,29.8500,24.8500,6425.0000,0.0000,2.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786630487,2026-08-13T14:14:47Z,,,,322.0000,278.0000,486.0000,11.7350,3.2490,3.2970,15.1050,10.0630,148.0000,147.0000,27.8500,28.8500,24.8500,29.8500,24.8500,6425.0000,2.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786630493,2026-08-13T14:14:53Z,,,,322.0000,285.0000,486.0000,11.7400,3.2470,3.2970,15.1000,10.0480,149.0000,147.0000,27.8500,28.8500,25.8500,29.8500,25.8500,6425.0000,4.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786630497,2026-08-13T14:14:57Z,,,,322.0000,278.0000,486.0000,11.7350,3.2490,3.2990,15.1050,10.0890,149.0000,147.0000,27.8500,28.8500,24.8500,29.8500,24.8500,6425.0000,2.0000,1.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786630502,2026-08-13T14:15:02Z,,,,329.0000,285.0000,486.0000,11.7350,3.2460,3.3000,15.0940,10.0930,149.0000,148.0000,28.8500,28.8500,24.8500,29.8500,24.8500,6425.0000,2.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786630507,2026-08-13T14:15:07Z,,,,315.0000,293.0000,486.0000,11.7350,3.2490,3.3020,15.1160,10.0020,150.0000,147.0000,27.8500,28.8500,25.8500,29.8500,24.8500,6425.0000,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786630511,2026-08-13T14:15:11Z,,,,322.0000,285.0000,486.0000,11.7300,3.2470,3.3000,15.1000,10.0740,149.0000,147.0000,28.8500,28.8500,25.8500,30.8500,24.8500,6425.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786630515,2026-08-13T14:15:15Z,,,,315.0000,285.0000,485.0000,11.7400,3.2460,3.2950,15.1000,9.9790,150.0000,147.0000,28.8500,28.8500,24.8500,30.8500,24.8500,6425.0000,3.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786630519,2026-08-13T14:15:19Z,,,,329.0000,285.0000,485.0000,11.7400,3.2470,3.2990,15.0940,10.0190,149.0000,148.0000,28.8500,28.8500,25.8500,30.8500,24.8500,6425.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786630523,2026-08-13T14:15:23Z,,,,322.0000,293.0000,486.0000,11.7350,3.2470,3.2990,15.1000,10.0700,150.0000,147.0000,28.8500,28.8500,25.8500,30.8500,24.8500,6425.0000,2.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786630528,2026-08-13T14:15:28Z,,,,315.0000,285.0000,487.0000,11.7400,3.2470,3.2970,15.1050,10.0670,149.0000,147.0000,29.8500,28.8500,25.8500,30.8500,25.8500,6425.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786630533,2026-08-13T14:15:33Z,,,,322.0000,293.0000,486.0000,11.7350,3.2460,3.2950,15.1050,10.0380,150.0000,147.0000,28.8500,28.8500,25.8500,30.8500,24.8500,6425.0000,3.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786631177,2026-08-13T14:26:17Z,40.00,-105.00,1620.30,336.0000,300.0000,486.0000,11.7500,3.2490,3.2970,15.1050,9.9180,151.0000,149.0000,29.8500,28.8500,26.8500,31.8500,25.8500,6425.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786631178,2026-08-13T14:26:18Z,,,,344.0000,293.0000,485.0000,11.7450,3.2470,3.2970,15.1050,9.9320,150.0000,149.0000,28.8500,28.8500,26.8500,31.8500,25.8500,6425.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786631181,2026-08-13T14:26:21Z,,,,336.0000,300.0000,486.0000,11.7450,3.2460,3.2970,15.1110,9.9610,150.0000,148.0000,28.8500,28.8500,25.8500,31.8500,25.8500,6425.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786631185,2026-08-13T14:26:25Z,,,,336.0000,300.0000,486.0000,11.7500,3.2470,3.2990,15.1110,9.9090,150.0000,148.0000,28.8500,29.8500,26.8500,31.8500,25.8500,6425.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786631189,2026-08-13T14:26:29Z,,,,336.0000,285.0000,486.0000,11.7450,3.2470,3.2970,15.1110,9.9760,149.0000,148.0000,28.8500,28.8500,26.8500,31.8500,25.8500,6425.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786631194,2026-08-13T14:26:34Z,,,,329.0000,293.0000,486.0000,11.7400,3.2470,3.2990,15.1160,10.0020,149.0000,148.0000,28.8500,28.8500,26.8500,31.8500,25.8500,6425.0000,1.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786631199,2026-08-13T14:26:39Z,,,,329.0000,293.0000,486.0000,11.7450,3.2470,3.2990,15.1110,9.9580,149.0000,148.0000,28.8500,28.8500,26.8500,31.8500,25.8500,6425.0000,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786631203,2026-08-13T14:26:43Z,,,,336.0000,300.0000,486.0000,11.7300,3.2470,3.2990,15.1050,9.9350,150.0000,148.0000,28.8500,29.8500,26.8500,31.8500,25.8500,6425.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786631207,2026-08-13T14:26:47Z,,,,329.0000,300.0000,486.0000,11.7350,3.2470,3.2990,15.1110,10.0160,150.0000,148.0000,28.8500,28.8500,26.8500,31.8500,25.8500,6425.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786631211,2026-08-13T14:26:51Z,,,,329.0000,285.0000,486.0000,11.7450,3.2470,3.2950,15.0940,9.9990,149.0000,148.0000,28.8500,28.8500,26.8500,31.8500,25.8500,6425.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786631217,2026-08-13T14:26:57Z,,,,322.0000,300.0000,486.0000,11.7450,3.2470,3.2970,15.0940,10.1030,151.0000,148.0000,28.8500,28.8500,26.8500,31.8500,25.8500,6425.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786631222,2026-08-13T14:27:02Z,,,,329.0000,293.0000,486.0000,11.7400,3.2460,3.2970,15.1050,9.9580,149.0000,148.0000,28.8500,29.8500,26.8500,31.8500,25.8500,6425.0000,2.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786631227,2026-08-13T14:27:07Z,,,,329.0000,300.0000,486.0000,11.7400,3.2470,3.2990,15.1000,10.0310,150.0000,148.0000,28.8500,28.8500,26.8500,31.8500,25.8500,6425.0000,2.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786631231,2026-08-13T14:27:11Z,,,,329.0000,293.0000,486.0000,11.7350,3.2460,3.3000,15.1110,10.0700,150.0000,148.0000,28.8500,29.8500,26.8500,31.8500,25.8500,6425.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786631236,2026-08-13T14:27:16Z,,,,336.0000,285.0000,485.0000,11.7400,3.2490,3.2990,15.0940,9.9470,149.0000,148.0000,29.8500,28.8500,26.8500,31.8500,26.8500,6425.0000,4.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786631239,2026-08-13T14:27:19Z,,,,322.0000,293.0000,486.0000,11.7300,3.2460,3.2990,15.1110,10.0770,150.0000,148.0000,29.8500,28.8500,26.8500,31.8500,25.8500,6425.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786631244,2026-08-13T14:27:24Z,,,,336.0000,278.0000,486.0000,11.7350,3.2470,3.3000,15.1000,9.9930,149.0000,148.0000,29.8500,29.8500,26.8500,31.8500,26.8500,6425.0000,2.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786631249,2026-08-13T14:27:29Z,,,,336.0000,293.0000,485.0000,11.7350,3.2470,3.2950,15.1000,10.0120,150.0000,149.0000,29.8500,28.8500,25.8500,31.8500,25.8500,6425.0000,3.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786631253,2026-08-13T14:27:33Z,,,,329.0000,293.0000,486.0000,11.7450,3.2460,3.2990,15.0780,10.0700,150.0000,148.0000,29.8500,29.8500,27.8500,31.8500,25.8500,6425.0000,2.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786631257,2026-08-13T14:27:37Z,,,,344.0000,293.0000,486.0000,11.7350,3.2490,3.2970,15.0940,10.1280,151.0000,149.0000,29.8500,29.8500,26.8500,31.8500,25.8500,6425.0000,2.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786631262,2026-08-13T14:27:42Z,,,,329.0000,293.0000,486.0000,11.7450,3.2470,3.2950,15.0890,10.0770,149.0000,149.0000,28.8500,29.8500,26.8500,31.8500,25.8500,6425.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786631266,2026-08-13T14:27:46Z,,,,322.0000,278.0000,486.0000,11.7350,3.2460,3.2990,15.1110,10.0480,149.0000,148.0000,29.8500,29.8500,26.8500,31.8500,25.8500,6425.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786631270,2026-08-13T14:27:50Z,,,,329.0000,285.0000,485.0000,11.7350,3.2490,3.2950,15.1000,9.9990,149.0000,148.0000,28.8500,29.8500,25.8500,31.8500,25.8500,6425.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786631274,2026-08-13T14:27:54Z,,,,336.0000,293.0000,486.0000,11.7350,3.2490,3.2990,15.0940,10.0080,149.0000,148.0000,28.8500,29.8500,27.8500,31.8500,25.8500,6425.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786631279,2026-08-13T14:27:59Z,,,,344.0000,285.0000,486.0000,11.7400,3.2470,3.2950,15.0890,10.0630,150.0000,149.0000,29.8500,30.8500,25.8500,31.8500,26.8500,6425.0000,2.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786631283,2026-08-13T14:28:03Z,,,,329.0000,278.0000,485.0000,11.7350,3.2470,3.2970,15.1000,9.9640,149.0000,148.0000,29.8500,30.8500,26.8500,31.8500,26.8500,6425.0000,2.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786631288,2026-08-13T14:28:08Z,,,,344.0000,293.0000,486.0000,11.7300,3.2490,3.3000,15.1050,9.9930,149.0000,149.0000,29.8500,30.8500,25.8500,31.8500,25.8500,6425.0000,1.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786631293,2026-08-13T14:28:13Z,,,,322.0000,293.0000,486.0000,11.7400,3.2470,3.3020,15.0890,9.9830,149.0000,148.0000,30.8500,30.8500,25.8500,31.8500,26.8500,6425.0000,6.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786631298,2026-08-13T14:28:18Z,,,,336.0000,285.0000,486.0000,11.7350,3.2470,3.2990,15.1050,9.9930,149.0000,149.0000,29.8500,30.8500,26.8500,31.8500,25.8500,6425.0000,1.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786631302,2026-08-13T14:28:22Z,,,,329.0000,285.0000,486.0000,11.7350,3.2460,3.2990,15.0890,9.9120,149.0000,149.0000,29.8500,29.8500,26.8500,32.8500,25.8500,6425.0000,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786631306,2026-08-13T14:28:26Z,,,,329.0000,293.0000,486.0000,11.7350,3.2470,3.2970,15.0940,10.0220,150.0000,148.0000,30.8500,30.8500,26.8500,32.8500,26.8500,6425.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1786631311,2026-08-13T14:28:31Z,,,,344.0000,293.0000,486.0000,11.7350,3.2470,3.2970,15.0940,9.9580,150.0000,149.0000,30.8500,30.8500,27.8500,32.8500,25.8500,6425.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
