epoch,epoch_utc,lat_deg,lon_deg,alt_m,pump1_I_mA,pump2_I_mA,pha_I_mA,pha_12V_V,pha_3V3_V,cpu_V_V,input_V_V,flow_SLPM,pump1_PWM,pump2_PWM,pump1_T_degC,pump2_T_degC,laser_T_degC,pcb_T_degC,inlet_T_degC,hg_275,hg_300,hg_325,hg_350,hg_375,hg_400,hg_450,hg_500,hg_550,hg_600,hg_650,hg_700,hg_750,hg_800,hg_900,hg_1000,lg_1200,lg_1400,lg_1600,lg_1800,lg_2000,lg_2500,lg_3000,lg_3500,lg_4000,lg_6000,lg_8000,lg_10000,lg_13000,lg_16000,lg_24000,lg_24000_1
1786654296,2026-08-13T20:51:36Z,,,,344.0000,293.0000,485.0000,11.7450,3.2490,3.2950,15.0940,9.9610,149.0000,149.0000,29.8500,29.8500,25.8500,31.8500,23.8500,6464.0000,18760.0000,12630.0000,5473.0000,829.0000,166.0000,34.0000,2020.0000,8722.0000,516.0000,195.0000,2.0000,0.0000,0.0000,179.0000,621.0000,0.0000,0.0000,0.0000,0.0000,0.0000,473.0000,3969.0000,29.0000,92.0000,10.0000,137.0000,10.0000,2.0000,1.0000,0.0000,0.0000
1786654300,2026-08-13T20:51:40Z,,,,351.0000,285.0000,485.0000,11.7400,3.2500,3.2940,15.0890,9.9990,149.0000,150.0000,28.8500,28.8500,25.8500,31.8500,24.8500,6467.0000,18483.0000,12242.0000,5380.0000,806.0000,150.0000,24.0000,1926.0000,8401.0000,510.0000,178.0000,3.0000,0.0000,0.0000,173.0000,553.0000,0.0000,0.0000,0.0000,0.0000,0.0000,436.0000,3813.0000,33.0000,101.0000,19.0000,171.0000,8.0000,6.0000,0.0000,1.0000,0.0000
1786654304,2026-08-13T20:51:44Z,,,,344.0000,293.0000,485.0000,11.7400,3.2460,3.2970,15.0940,9.9790,149.0000,150.0000,29.8500,29.8500,25.8500,31.8500,25.8500,6459.0000,18790.0000,12659.0000,5596.0000,790.0000,154.0000,18.0000,1961.0000,8725.0000,530.0000,190.0000,4.0000,0.0000,0.0000,176.0000,549.0000,0.0000,0.0000,0.0000,0.0000,0.0000,464.0000,3924.0000,35.0000,78.0000,11.0000,134.0000,8.0000,2.0000,0.0000,1.0000,0.0000
1786654308,2026-08-13T20:51:48Z,,,,344.0000,293.0000,485.0000,11.7300,3.2470,3.3000,15.1050,9.9700,149.0000,149.0000,28.8500,28.8500,25.8500,31.8500,24.8500,6467.0000,18422.0000,12349.0000,5296.0000,753.0000,136.0000,18.0000,1991.0000,8632.0000,536.0000,202.0000,7.0000,0.0000,0.0000,171.0000,642.0000,0.0000,0.0000,0.0000,0.0000,0.0000,450.0000,4009.0000,33.0000,81.0000,10.0000,130.0000,13.0000,4.0000,0.0000,0.0000,0.0000
1786654312,2026-08-13T20:51:52Z,,,,344.0000,293.0000,485.0000,11.7350,3.2470,3.2970,15.1050,9.9730,150.0000,149.0000,28.8500,29.8500,25.8500,31.8500,25.8500,6458.0000,18645.0000,12464.0000,5444.0000,789.0000,131.0000,19.0000,1941.0000,8606.0000,509.0000,198.0000,3.0000,0.0000,0.0000,172.0000,533.0000,0.0000,0.0000,0.0000,0.0000,0.0000,490.0000,3889.0000,35.0000,89.0000,18.0000,149.0000,8.0000,6.0000,1.0000,1.0000,0.0000
1786654316,2026-08-13T20:51:56Z,,,,344.0000,293.0000,485.0000,11.7350,3.2470,3.2970,15.1050,9.9760,149.0000,149.0000,28.8500,28.8500,25.8500,31.8500,24.8500,6456.0000,18786.0000,12478.0000,5491.0000,875.0000,134.0000,19.0000,2044.0000,8873.0000,541.0000,224.0000,2.0000,0.0000,0.0000,151.0000,619.0000,0.0000,0.0000,0.0000,0.0000,0.0000,454.0000,3944.0000,38.0000,78.0000,8.0000,125.0000,7.0000,5.0000,1.0000,1.0000,0.0000
1786654320,2026-08-13T20:52:00Z,,,,329.0000,293.0000,485.0000,11.7350,3.2490,3.2970,15.1000,9.9440,150.0000,148.0000,28.8500,29.8500,26.8500,31.8500,25.8500,6462.0000,18588.0000,12485.0000,5168.0000,787.0000,153.0000,35.0000,1912.0000,8676.0000,462.0000,203.0000,6.0000,0.0000,0.0000,172.0000,564.0000,0.0000,0.0000,0.0000,0.0000,0.0000,451.0000,3841.0000,38.0000,87.0000,8.0000,152.0000,2.0000,6.0000,1.0000,2.0000,0.0000
1786654324,2026-08-13T20:52:04Z,,,,351.0000,293.0000,485.0000,11.7260,3.2470,3.3000,15.1050,10.0630,150.0000,149.0000,29.8500,29.8500,25.8500,31.8500,25.8500,6454.0000,18671.0000,12383.0000,5285.0000,764.0000,138.0000,23.0000,1916.0000,8869.0000,501.0000,210.0000,4.0000,0.0000,0.0000,168.0000,566.0000,0.0000,0.0000,0.0000,0.0000,0.0000,475.0000,3871.0000,37.0000,106.0000,5.0000,96.0000,3.0000,4.0000,0.0000,4.0000,0.0000
1786654328,2026-08-13T20:52:08Z,,,,358.0000,293.0000,485.0000,11.7300,3.2490,3.2970,15.0940,9.9930,149.0000,150.0000,28.8500,30.8500,26.8500,31.8500,24.8500,6460.0000,18571.0000,12499.0000,5354.0000,802.0000,149.0000,27.0000,1987.0000,9006.0000,519.0000,209.0000,9.0000,0.0000,0.0000,187.0000,605.0000,0.0000,0.0000,0.0000,0.0000,0.0000,480.0000,4098.0000,33.0000,96.0000,13.0000,116.0000,7.0000,4.0000,0.0000,2.0000,0.0000
1786655005,2026-08-13T21:03:25Z,40.00,-105.00,1620.30,344.0000,307.0000,484.0000,11.7450,3.2470,3.2990,15.1000,9.9870,151.0000,149.0000,29.8500,28.8500,26.8500,32.8500,25.8500,6451.0000,17395.0000,10966.0000,4990.0000,729.0000,103.0000,13.0000,1568.0000,7195.0000,360.0000,143.0000,0.0000,0.0000,0.0000,135.0000,404.0000,0.0000,0.0000,0.0000,0.0000,0.0000,293.0000,2878.0000,20.0000,49.0000,6.0000,45.0000,2.0000,3.0000,0.0000,0.0000,0.0000
1786655006,2026-08-13T21:03:26Z,,,,351.0000,300.0000,485.0000,11.7450,3.2470,3.2990,15.1000,10.0080,150.0000,149.0000,29.8500,28.8500,26.8500,32.8500,25.8500,6460.0000,17629.0000,10834.0000,4916.0000,687.0000,119.0000,14.0000,1580.0000,7207.0000,373.0000,166.0000,0.0000,0.0000,0.0000,127.0000,430.0000,0.0000,0.0000,0.0000,0.0000,0.0000,280.0000,2958.0000,19.0000,42.0000,9.0000,61.0000,3.0000,2.0000,0.0000,1.0000,0.0000
1786655007,2026-08-13T21:03:27Z,,,,358.0000,285.0000,486.0000,11.7500,3.2490,3.2950,15.1000,10.0380,149.0000,150.0000,29.8500,28.8500,27.8500,32.8500,26.8500,6457.0000,17348.0000,10911.0000,5005.0000,678.0000,93.0000,12.0000,1663.0000,7493.0000,424.0000,136.0000,5.0000,0.0000,0.0000,142.0000,411.0000,0.0000,0.0000,0.0000,0.0000,0.0000,354.0000,3105.0000,22.0000,52.0000,7.0000,60.0000,3.0000,2.0000,0.0000,0.0000,0.0000
1786655010,2026-08-13T21:03:30Z,,,,336.0000,293.0000,486.0000,11.7500,3.2440,3.2970,15.1000,10.0250,149.0000,149.0000,28.8500,29.8500,26.8500,32.8500,24.8500,6458.0000,17399.0000,10805.0000,4911.0000,686.0000,85.0000,13.0000,1624.0000,7174.0000,379.0000,129.0000,3.0000,0.0000,0.0000,121.0000,428.0000,0.0000,0.0000,0.0000,0.0000,0.0000,300.0000,2873.0000,13.0000,59.0000,9.0000,62.0000,5.0000,2.0000,0.0000,0.0000,0.0000
1786655014,2026-08-13T21:03:34Z,,,,351.0000,307.0000,485.0000,11.7400,3.2460,3.2990,15.1000,10.0450,150.0000,149.0000,28.8500,29.8500,27.8500,32.8500,25.8500,6447.0000,17312.0000,10758.0000,4954.0000,661.0000,101.0000,22.0000,1608.0000,7302.0000,366.0000,154.0000,3.0000,0.0000,0.0000,141.0000,409.0000,0.0000,0.0000,0.0000,0.0000,0.0000,321.0000,3104.0000,18.0000,55.0000,5.0000,56.0000,1.0000,2.0000,0.0000,0.0000,0.0000
1786655018,2026-08-13T21:03:38Z,,,,351.0000,300.0000,486.0000,11.7450,3.2460,3.2990,15.1050,10.0120,150.0000,149.0000,28.8500,28.8500,26.8500,31.8500,25.8500,6444.0000,17447.0000,10730.0000,5000.0000,734.0000,156.0000,14.0000,1574.0000,7048.0000,359.0000,132.0000,1.0000,0.0000,0.0000,113.0000,366.0000,0.0000,0.0000,0.0000,0.0000,0.0000,273.0000,2901.0000,20.0000,61.0000,5.0000,64.0000,4.0000,2.0000,0.0000,1.0000,0.0000
1786655022,2026-08-13T21:03:42Z,,,,336.0000,293.0000,486.0000,11.7400,3.2470,3.3000,15.1000,9.9380,150.0000,149.0000,29.8500,29.8500,26.8500,31.8500,25.8500,6443.0000,17500.0000,10735.0000,4909.0000,699.0000,122.0000,17.0000,1572.0000,7072.0000,374.0000,135.0000,6.0000,0.0000,0.0000,130.0000,439.0000,0.0000,0.0000,0.0000,0.0000,0.0000,295.0000,2955.0000,19.0000,50.0000,6.0000,58.0000,4.0000,1.0000,0.0000,1.0000,0.0000
1786655026,2026-08-13T21:03:46Z,,,,336.0000,293.0000,486.0000,11.7500,3.2470,3.2950,15.0940,9.9870,149.0000,149.0000,28.8500,28.8500,25.8500,31.8500,25.8500,6453.0000,17301.0000,10833.0000,4861.0000,670.0000,132.0000,11.0000,1604.0000,7058.0000,359.0000,160.0000,4.0000,0.0000,0.0000,111.0000,405.0000,0.0000,0.0000,0.0000,0.0000,0.0000,309.0000,2835.0000,21.0000,62.0000,6.0000,49.0000,6.0000,0.0000,0.0000,0.0000,0.0000
1786655030,2026-08-13T21:03:50Z,,,,358.0000,300.0000,487.0000,11.7400,3.2490,3.2950,15.1000,10.0280,150.0000,150.0000,29.8500,29.8500,25.8500,31.8500,25.8500,6456.0000,17072.0000,10700.0000,4835.0000,702.0000,100.0000,17.0000,1546.0000,6998.0000,382.0000,136.0000,6.0000,0.0000,0.0000,122.0000,392.0000,0.0000,0.0000,0.0000,0.0000,0.0000,312.0000,2865.0000,25.0000,59.0000,7.0000,62.0000,2.0000,0.0000,0.0000,1.0000,0.0000
1786655034,2026-08-13T21:03:54Z,,,,344.0000,293.0000,487.0000,11.7350,3.2440,3.2990,15.1050,9.9640,149.0000,150.0000,29.8500,29.8500,26.8500,31.8500,25.8500,6444.0000,17167.0000,10660.0000,4823.0000,681.0000,103.0000,19.0000,1534.0000,6994.0000,382.0000,160.0000,4.0000,0.0000,0.0000,140.0000,409.0000,0.0000,0.0000,0.0000,0.0000,0.0000,345.0000,2917.0000,23.0000,36.0000,6.0000,60.0000,4.0000,3.0000,0.0000,0.0000,0.0000
1786655038,2026-08-13T21:03:58Z,,,,344.0000,293.0000,487.0000,11.7400,3.2460,3.2990,15.1050,10.0450,150.0000,149.0000,29.8500,29.8500,26.8500,31.8500,25.8500,6449.0000,17394.0000,10934.0000,4804.0000,690.0000,129.0000,14.0000,1596.0000,7071.0000,399.0000,159.0000,2.0000,0.0000,0.0000,123.0000,421.0000,0.0000,0.0000,0.0000,0.0000,0.0000,305.0000,2992.0000,18.0000,47.0000,2.0000,50.0000,6.0000,1.0000,0.0000,0.0000,0.0000
1786655042,2026-08-13T21:04:02Z,,,,344.0000,293.0000,487.0000,11.7400,3.2440,3.2990,15.1000,9.9640,150.0000,149.0000,29.8500,29.8500,26.8500,31.8500,25.8500,6451.0000,17142.0000,10341.0000,4821.0000,607.0000,114.0000,13.0000,1439.0000,6701.0000,342.0000,125.0000,2.0000,0.0000,0.0000,123.0000,389.0000,1.0000,0.0000,0.0000,0.0000,0.0000,283.0000,2660.0000,19.0000,54.0000,6.0000,73.0000,3.0000,1.0000,0.0000,0.0000,0.0000
1786655046,2026-08-13T21:04:06Z,,,,344.0000,285.0000,487.0000,11.7400,3.2470,3.2990,15.1110,9.8770,149.0000,149.0000,28.8500,29.8500,26.8500,31.8500,25.8500,6450.0000,17363.0000,10873.0000,5016.0000,681.0000,111.0000,24.0000,1581.0000,7008.0000,340.0000,153.0000,2.0000,0.0000,0.0000,121.0000,400.0000,0.0000,0.0000,0.0000,0.0000,0.0000,360.0000,2894.0000,17.0000,56.0000,5.0000,63.0000,6.0000,2.0000,1.0000,0.0000,0.0000
1786655050,2026-08-13T21:04:10Z,,,,329.0000,285.0000,486.0000,11.7400,3.2440,3.2990,15.0940,9.9210,149.0000,148.0000,29.8500,29.8500,26.8500,31.8500,26.8500,6442.0000,17178.0000,10586.0000,4897.0000,631.0000,115.0000,16.0000,1541.0000,6984.0000,373.0000,168.0000,3.0000,0.0000,0.0000,121.0000,380.0000,0.0000,0.0000,0.0000,0.0000,0.0000,344.0000,2844.0000,15.0000,56.0000,5.0000,57.0000,4.0000,1.0000,0.0000,0.0000,0.0000
1786655054,2026-08-13T21:04:14Z,,,,366.0000,285.0000,486.0000,11.7400,3.2460,3.3000,15.1050,10.0450,149.0000,150.0000,29.8500,30.8500,26.8500,31.8500,26.8500,6460.0000,17213.0000,10609.0000,4834.0000,700.0000,130.0000,16.0000,1632.0000,6863.0000,378.0000,167.0000,2.0000,0.0000,0.0000,128.0000,382.0000,0.0000,0.0000,0.0000,0.0000,0.0000,310.0000,2856.0000,18.0000,50.0000,9.0000,48.0000,4.0000,2.0000,0.0000,1.0000,0.0000
1786655058,2026-08-13T21:04:18Z,,,,336.0000,285.0000,486.0000,11.7350,3.2440,3.2970,15.1050,10.0190,149.0000,149.0000,28.8500,29.8500,26.8500,31.8500,25.8500,6447.0000,16779.0000,10427.0000,4615.0000,634.0000,114.0000,25.0000,1548.0000,6311.0000,323.0000,141.0000,2.0000,0.0000,0.0000,97.0000,327.0000,0.0000,0.0000,0.0000,0.0000,0.0000,287.0000,2545.0000,26.0000,51.0000,5.0000,69.0000,4.0000,2.0000,0.0000,0.0000,0.0000
1786655062,2026-08-13T21:04:22Z,,,,351.0000,285.0000,486.0000,11.7350,3.2440,3.2970,15.1110,9.9350,149.0000,149.0000,29.8500,29.8500,26.8500,31.8500,25.8500,6453.0000,17184.0000,10712.0000,4794.0000,636.0000,125.0000,14.0000,1585.0000,6764.0000,349.0000,140.0000,0.0000,0.0000,0.0000,138.0000,388.0000,0.0000,0.0000,0.0000,0.0000,0.0000,325.0000,2804.0000,23.0000,54.0000,4.0000,52.0000,7.0000,1.0000,0.0000,0.0000,0.0000
1786655067,2026-08-13T21:04:27Z,,,,358.0000,285.0000,486.0000,11.7350,3.2470,3.2990,15.1000,9.9470,149.0000,150.0000,28.8500,30.8500,26.8500,31.8500,25.8500,6454.0000,16757.0000,10268.0000,4659.0000,654.0000,106.0000,13.0000,1501.0000,6660.0000,363.0000,120.0000,0.0000,0.0000,0.0000,121.0000,354.0000,0.0000,0.0000,0.0000,0.0000,0.0000,316.0000,2635.0000,27.0000,62.0000,5.0000,69.0000,4.0000,1.0000,0.0000,0.0000,0.0000
1786655070,2026-08-13T21:04:30Z,,,,344.0000,285.0000,486.0000,11.7350,3.2460,3.3000,15.1000,9.9580,149.0000,150.0000,29.8500,29.8500,26.8500,31.8500,26.8500,6452.0000,17157.0000,10694.0000,4744.0000,625.0000,103.0000,13.0000,1578.0000,6808.0000,382.0000,165.0000,2.0000,0.0000,0.0000,102.0000,413.0000,0.0000,0.0000,0.0000,0.0000,0.0000,317.0000,2913.0000,16.0000,46.0000,5.0000,55.0000,2.0000,0.0000,1.0000,0.0000,0.0000
1786655074,2026-08-13T21:04:34Z,,,,336.0000,285.0000,486.0000,11.7400,3.2470,3.2950,15.1000,9.9250,149.0000,149.0000,29.8500,29.8500,26.8500,32.8500,25.8500,6450.0000,16928.0000,10476.0000,4760.0000,619.0000,121.0000,17.0000,1568.0000,6921.0000,359.0000,138.0000,3.0000,0.0000,0.0000,118.0000,382.0000,0.0000,0.0000,0.0000,0.0000,0.0000,298.0000,2827.0000,18.0000,42.0000,8.0000,46.0000,2.0000,0.0000,0.0000,1.0000,0.0000
1786655079,2026-08-13T21:04:39Z,,,,351.0000,293.0000,486.0000,11.7350,3.2460,3.2970,15.1110,9.9440,149.0000,149.0000,29.8500,29.8500,26.8500,32.8500,25.8500,6453.0000,17076.0000,10787.0000,4688.0000,650.0000,115.0000,21.0000,1593.0000,6938.0000,369.0000,137.0000,2.0000,0.0000,0.0000,120.0000,401.0000,0.0000,0.0000,0.0000,0.0000,0.0000,306.0000,2757.0000,21.0000,52.0000,5.0000,61.0000,3.0000,5.0000,0.0000,0.0000,0.0000
1786655083,2026-08-13T21:04:43Z,,,,358.0000,285.0000,485.0000,11.7260,3.2470,3.3000,15.1110,9.9580,149.0000,150.0000,29.8500,30.8500,26.8500,32.8500,26.8500,6453.0000,17310.0000,10624.0000,4704.0000,647.0000,119.0000,17.0000,1624.0000,6663.0000,365.0000,127.0000,4.0000,0.0000,0.0000,124.0000,394.0000,0.0000,0.0000,0.0000,0.0000,0.0000,326.0000,2730.0000,23.0000,40.0000,4.0000,55.0000,6.0000,2.0000,0.0000,0.0000,0.0000
1786655087,2026-08-13T21:04:47Z,,,,322.0000,293.0000,485.0000,11.7300,3.2470,3.3000,15.0940,9.9120,149.0000,148.0000,29.8500,30.8500,26.8500,32.8500,26.8500,6438.0000,17103.0000,10772.0000,4687.0000,625.0000,130.0000,24.0000,1528.0000,6606.0000,340.0000,128.0000,0.0000,0.0000,0.0000,123.0000,349.0000,0.0000,0.0000,0.0000,0.0000,0.0000,328.0000,2641.0000,18.0000,42.0000,4.0000,56.0000,3.0000,3.0000,1.0000,1.0000,0.0000
1786655091,2026-08-13T21:04:51Z,,,,373.0000,285.0000,486.0000,11.7350,3.2440,3.2990,15.0890,9.9790,149.0000,151.0000,29.8500,29.8500,26.8500,32.8500,25.8500,6449.0000,17018.0000,10920.0000,4762.0000,643.0000,141.0000,19.0000,1581.0000,7215.0000,398.0000,168.0000,3.0000,0.0000,0.0000,116.0000,439.0000,0.0000,0.0000,0.0000,0.0000,0.0000,334.0000,3020.0000,12.0000,42.0000,4.0000,53.0000,2.0000,0.0000,0.0000,2.0000,0.0000
1786655095,2026-08-13T21:04:55Z,,,,336.0000,285.0000,486.0000,11.7400,3.2460,3.3000,15.0940,10.1150,150.0000,149.0000,29.8500,30.8500,25.8500,32.8500,26.8500,6457.0000,17232.0000,11029.0000,4618.0000,689.0000,109.0000,12.0000,1567.0000,7215.0000,403.0000,133.0000,1.0000,0.0000,0.0000,125.0000,452.0000,0.0000,0.0000,0.0000,0.0000,0.0000,358.0000,2932.0000,17.0000,33.0000,6.0000,66.0000,3.0000,2.0000,0.0000,1.0000,0.0000
1786655099,2026-08-13T21:04:59Z,,,,358.0000,293.0000,486.0000,11.7300,3.2460,3.3000,15.0940,9.9670,150.0000,150.0000,30.8500,30.8500,25.8500,32.8500,25.8500,6456.0000,16570.0000,10415.0000,4647.0000,640.0000,112.0000,9.0000,1466.0000,6674.0000,347.0000,123.0000,2.0000,0.0000,0.0000,112.0000,344.0000,0.0000,0.0000,0.0000,0.0000,0.0000,319.0000,2596.0000,16.0000,57.0000,6.0000,44.0000,6.0000,1.0000,1.0000,2.0000,0.0000
1786655103,2026-08-13T21:05:03Z,,,,344.0000,285.0000,485.0000,11.7300,3.2460,3.3000,15.0940,9.9580,149.0000,149.0000,29.8500,29.8500,26.8500,32.8500,25.8500,6448.0000,16790.0000,10621.0000,4649.0000,618.0000,101.0000,10.0000,1523.0000,6870.0000,365.0000,127.0000,2.0000,0.0000,0.0000,113.0000,392.0000,0.0000,0.0000,0.0000,0.0000,0.0000,337.0000,2732.0000,34.0000,47.0000,12.0000,69.0000,2.0000,0.0000,1.0000,0.0000,0.0000
1786655107,2026-08-13T21:05:07Z,,,,351.0000,285.0000,485.0000,11.7260,3.2490,3.2990,15.1000,9.9730,149.0000,150.0000,30.8500,30.8500,26.8500,32.8500,26.8500,6451.0000,16772.0000,10543.0000,4665.0000,663.0000,108.0000,17.0000,1515.0000,6824.0000,364.0000,150.0000,5.0000,0.0000,0.0000,119.0000,365.0000,0.0000,0.0000,0.0000,0.0000,0.0000,313.0000,2698.0000,19.0000,47.0000,8.0000,47.0000,1.0000,1.0000,1.0000,0.0000,0.0000
1786655111,2026-08-13T21:05:11Z,,,,336.0000,278.0000,485.0000,11.7350,3.2460,3.2990,15.1000,9.9180,149.0000,149.0000,29.8500,30.8500,26.8500,32.8500,25.8500,6454.0000,16675.0000,10717.0000,4574.0000,692.0000,106.0000,20.0000,1601.0000,6963.0000,385.0000,153.0000,4.0000,0.0000,0.0000,105.0000,393.0000,0.0000,0.0000,0.0000,0.0000,0.0000,342.0000,2897.0000,22.0000,71.0000,7.0000,70.0000,1.0000,1.0000,0.0000,0.0000,0.0000
1786655115,2026-08-13T21:05:15Z,,,,344.0000,285.0000,485.0000,11.7300,3.2460,3.2970,15.0890,9.9440,149.0000,149.0000,29.8500,30.8500,26.8500,32.8500,25.8500,6451.0000,16961.0000,10630.0000,4432.0000,625.0000,95.0000,13.0000,1558.0000,6895.0000,341.0000,150.0000,2.0000,0.0000,0.0000,107.0000,362.0000,0.0000,0.0000,0.0000,0.0000,0.0000,347.0000,2732.0000,14.0000,58.0000,2.0000,67.0000,2.0000,1.0000,0.0000,0.0000,0.0000
1786655119,2026-08-13T21:05:19Z,,,,351.0000,285.0000,486.0000,11.7300,3.2490,3.2970,15.0940,9.9760,149.0000,150.0000,30.8500,30.8500,26.8500,32.8500,26.8500,6455.0000,16913.0000,10622.0000,4601.0000,645.0000,96.0000,10.0000,1572.0000,7042.0000,390.0000,149.0000,4.0000,0.0000,0.0000,113.0000,385.0000,0.0000,0.0000,0.0000,0.0000,0.0000,345.0000,2853.0000,31.0000,52.0000,5.0000,58.0000,4.0000,4.0000,0.0000,1.0000,0.0000
1786655123,2026-08-13T21:05:23Z,,,,336.0000,278.0000,486.0000,11.7260,3.2470,3.2990,15.1050,9.9180,149.0000,149.0000,29.8500,30.8500,26.8500,32.8500,25.8500,6450.0000,17082.0000,10772.0000,4591.0000,667.0000,121.0000,12.0000,1598.0000,6736.0000,338.0000,134.0000,2.0000,0.0000,0.0000,126.0000,358.0000,0.0000,0.0000,0.0000,0.0000,0.0000,298.0000,2706.0000,17.0000,46.0000,4.0000,63.0000,2.0000,2.0000,0.0000,0.0000,0.0000
1786655127,2026-08-13T21:05:27Z,,,,344.0000,285.0000,486.0000,11.7350,3.2460,3.2970,15.1000,9.9610,149.0000,150.0000,30.8500,30.8500,26.8500,32.8500,26.8500,6457.0000,16702.0000,10636.0000,4459.0000,569.0000,119.0000,14.0000,1469.0000,6630.0000,332.0000,125.0000,2.0000,0.0000,0.0000,109.0000,340.0000,0.0000,0.0000,0.0000,0.0000,0.0000,322.0000,2547.0000,20.0000,43.0000,10.0000,70.0000,6.0000,1.0000,0.0000,2.0000,0.0000
1786655131,2026-08-13T21:05:31Z,,,,322.0000,278.0000,486.0000,11.7350,3.2440,3.2970,15.0940,9.9250,149.0000,148.0000,30.8500,31.8500,27.8500,32.8500,25.8500,6442.0000,16486.0000,10490.0000,4312.0000,626.0000,112.0000,10.0000,1587.0000,6470.0000,380.0000,115.0000,3.0000,0.0000,0.0000,117.0000,365.0000,0.0000,0.0000,0.0000,0.0000,0.0000,288.0000,2636.0000,20.0000,50.0000,3.0000,58.0000,6.0000,2.0000,0.0000,0.0000,0.0000
1786655135,2026-08-13T21:05:35Z,,,,351.0000,293.0000,486.0000,11.7260,3.2460,3.2990,15.1050,9.9210,150.0000,150.0000,30.8500,30.8500,26.8500,32.8500,25.8500,6448.0000,16597.0000,10741.0000,4404.0000,564.0000,113.0000,25.0000,1525.0000,6512.0000,377.0000,138.0000,3.0000,0.0000,0.0000,110.0000,387.0000,0.0000,0.0000,0.0000,0.0000,0.0000,359.0000,2706.0000,14.0000,59.0000,2.0000,59.0000,3.0000,4.0000,0.0000,0.0000,0.0000
1786655139,2026-08-13T21:05:39Z,,,,344.0000,271.0000,486.0000,11.7350,3.2460,3.2990,15.0940,9.9540,148.0000,150.0000,31.8500,31.8500,26.8500,32.8500,25.8500,6458.0000,16759.0000,10627.0000,4388.0000,575.0000,108.0000,12.0000,1542.0000,6361.0000,359.0000,138.0000,2.0000,0.0000,0.0000,91.0000,354.0000,0.0000,0.0000,0.0000,0.0000,0.0000,308.0000,2500.0000,20.0000,48.0000,4.0000,50.0000,9.0000,3.0000,0.0000,0.0000,0.0000
1786655143,2026-08-13T21:05:43Z,,,,336.0000,285.0000,486.0000,11.7300,3.2420,3.2990,15.1000,9.9350,150.0000,149.0000,31.8500,31.8500,27.8500,32.8500,26.8500,6444.0000,16633.0000,10543.0000,4397.0000,586.0000,127.0000,20.0000,1494.0000,6477.0000,364.0000,134.0000,0.0000,0.0000,0.0000,97.0000,362.0000,0.0000,0.0000,0.0000,0.0000,0.0000,364.0000,2539.0000,11.0000,40.0000,4.0000,43.0000,1.0000,2.0000,0.0000,1.0000,0.0000
1786655147,2026-08-13T21:05:47Z,,,,358.0000,278.0000,486.0000,11.7300,3.2440,3.2990,15.1050,9.9990,149.0000,151.0000,30.8500,31.8500,26.8500,32.8500,26.8500,6453.0000,16698.0000,10458.0000,4262.0000,571.0000,97.0000,23.0000,1447.0000,6434.0000,327.0000,131.0000,4.0000,0.0000,0.0000,91.0000,344.0000,0.0000,0.0000,0.0000,0.0000,0.0000,307.0000,2541.0000,19.0000,51.0000,3.0000,47.0000,3.0000,0.0000,0.0000,3.0000,0.0000
1786655151,2026-08-13T21:05:51Z,,,,336.0000,278.0000,486.0000,11.7300,3.2460,3.2970,15.1050,9.9090,148.0000,149.0000,30.8500,31.8500,26.8500,32.8500,25.8500,6450.0000,16914.0000,10777.0000,4293.0000,651.0000,102.0000,19.0000,1512.0000,6619.0000,371.0000,143.0000,1.0000,0.0000,0.0000,115.0000,368.0000,0.0000,0.0000,0.0000,0.0000,0.0000,374.0000,2633.0000,21.0000,42.0000,5.0000,77.0000,3.0000,1.0000,0.0000,0.0000,0.0000
1786655155,2026-08-13T21:05:55Z,,,,351.0000,285.0000,486.0000,11.7300,3.2460,3.2990,15.0940,9.8540,149.0000,150.0000,31.8500,32.8500,26.8500,32.8500,26.8500,6456.0000,16756.0000,10708.0000,4338.0000,610.0000,112.0000,20.0000,1500.0000,6722.0000,370.0000,148.0000,1.0000,0.0000,0.0000,113.0000,414.0000,0.0000,0.0000,0.0000,0.0000,0.0000,357.0000,2745.0000,19.0000,36.0000,6.0000,79.0000,2.0000,2.0000,0.0000,1.0000,0.0000
1786655159,2026-08-13T21:05:59Z,,,,344.0000,293.0000,485.0000,11.7350,3.2460,3.2990,15.0940,9.9320,150.0000,150.0000,30.8500,31.8500,26.8500,32.8500,25.8500,6443.0000,16357.0000,10459.0000,4377.0000,558.0000,103.0000,19.0000,1507.0000,6424.0000,351.0000,152.0000,2.0000,0.0000,0.0000,123.0000,350.0000,0.0000,0.0000,0.0000,0.0000,0.0000,345.0000,2623.0000,17.0000,64.0000,3.0000,66.0000,0.0000,2.0000,0.0000,0.0000,0.0000
1786655163,2026-08-13T21:06:03Z,,,,351.0000,285.0000,485.0000,11.7160,3.2460,3.2990,15.1050,9.9410,148.0000,150.0000,31.8500,31.8500,26.8500,32.8500,26.8500,6449.0000,16306.0000,10456.0000,4164.0000,576.0000,96.0000,19.0000,1393.0000,6369.0000,304.0000,144.0000,0.0000,0.0000,0.0000,92.0000,355.0000,0.0000,0.0000,0.0000,0.0000,0.0000,388.0000,2464.0000,22.0000,54.0000,8.0000,67.0000,7.0000,0.0000,0.0000,2.0000,0.0000
